transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,
1208,15-10-2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1208','44849', 0.738888888888889,9,'Female',34,'Electronics',4,50,47.5,200),"
1247,02-09-2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1247','45171', 0.761805555555556,78,'Male',41,'Electronics',2,30,35.7,60),"
1290,30-12-2022,22:40:00,66,Female,30,Beauty,2,300,318,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1290','44925', 0.944444444444444,66,'Female',30,'Beauty',2,300,318,600),"
1656,16-09-2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1656','45185', 0.835416666666667,141,'Male',29,'Beauty',3,30,35.4,90),"
1735,05-09-2023,17:26:00,86,Female,64,Clothing,4,500,505,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1735','45174', 0.726388888888889,86,'Female',64,'Clothing',4,500,505,2000),"
319,07-11-2022,18:50:00,145,Male,31,Clothing,1,500,500,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('319','44872', 0.784722222222222,145,'Male',31,'Clothing',1,500,500,500),"
670,29-09-2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('670','45198', 0.725,59,'Male',27,'Beauty',1,30,35.7,30),"
1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1319','45255', 0.720138888888889,76,'Male',31,'Clothing',1,500,585,500),"
1670,24-10-2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1670','45223', 0.897222222222222,58,'Male',27,'Beauty',1,30,34.2,30),"
385,20-11-2022,19:06:00,127,Male,50,Electronics,3,500,525,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('385','44885', 0.795833333333333,127,'Male',50,'Electronics',3,500,525,1500),"
1385,07-11-2023,19:22:00,55,Male,50,Electronics,3,500,505,1500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1385','45237', 0.806944444444444,55,'Male',50,'Electronics',3,500,505,1500),"
10,24-10-2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('10','44858', 0.954861111111111,81,'Female',52,'Clothing',4,50,62.5,200),"
26,14-10-2023,17:54:00,51,Female,28,Electronics,2,500,600,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('26','45213', 0.745833333333333,51,'Female',28,'Electronics',2,500,600,1000),"
437,26-11-2023,18:53:00,56,Female,35,Electronics,4,300,345,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('437','45256', 0.786805555555556,56,'Female',35,'Electronics',4,300,345,1200),"
689,16-10-2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('689','44850', 0.845138888888889,55,'Male',57,'Electronics',2,50,52.5,100),"
1010,21-10-2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1010','44855', 0.924305555555556,65,'Female',52,'Clothing',4,50,54.5,200),"
1026,24-11-2022,19:10:00,60,Female,28,Electronics,2,500,520,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1026','44889', 0.798611111111111,60,'Female',28,'Electronics',2,500,520,1000),"
1437,04-09-2023,19:19:00,76,Female,35,Electronics,4,300,372,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1437','45173', 0.804861111111111,76,'Female',35,'Electronics',4,300,372,1200),"
1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1689','45279', 0.870833333333333,114,'Male',57,'Electronics',2,50,47.5,100),"
558,26-10-2023,17:47:00,108,Female,41,Clothing,1,25,26,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('558','45225', 0.740972222222222,108,'Female',41,'Clothing',1,25,26,25),"
634,10-10-2022,19:25:00,68,Male,60,Electronics,4,500,535,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('634','44844', 0.809027777777778,68,'Male',60,'Electronics',4,500,535,2000),"
1558,22-12-2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1558','44917', 0.859027777777778,91,'Female',41,'Clothing',1,25,27.75,25),"
1634,03-11-2023,17:18:00,90,Male,60,Electronics,4,500,520,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1634','45233', 0.720833333333333,90,'Male',60,'Electronics',4,500,520,2000),"
201,13-10-2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('201','44847', 0.797222222222222,105,'Male',56,'Electronics',1,25,29.75,25),"
286,05-10-2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('286','44839', 0.955555555555556,92,'Male',55,'Electronics',2,25,27.75,50),"
876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('876','45202', 0.81875,104,'Male',43,'Clothing',4,30,30,120),"
1201,31-10-2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1201','45230', 0.727777777777778,115,'Male',56,'Electronics',1,25,27.75,25),"
1286,26-12-2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1286','44921', 0.724305555555556,111,'Male',55,'Electronics',2,25,28.5,50),"
1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1876','45235', 0.828472222222222,68,'Male',43,'Clothing',4,30,32.1,120),"
55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('55','45197', 0.855555555555556,57,'Male',31,'Beauty',4,30,31.8,120),"
428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('428','44897', 0.947222222222222,50,'Female',40,'Electronics',4,50,49.5,200),"
441,06-11-2023,22:00:00,85,Male,57,Beauty,4,300,351,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('441','45236', 0.916666666666667,85,'Male',57,'Beauty',4,300,351,1200),"
976,08-10-2023,19:50:00,56,Female,48,Beauty,2,300,345,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('976','45207', 0.826388888888889,56,'Female',48,'Beauty',2,300,345,600),"
1055,23-10-2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1055','44857', 0.899305555555556,97,'Male',31,'Beauty',4,30,37.5,120),"
1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1428','45178', 0.780555555555556,96,'Female',40,'Electronics',4,50,57,200),"
1441,04-10-2023,21:38:00,63,Male,57,Beauty,4,300,354,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1441','45203', 0.901388888888889,63,'Male',57,'Beauty',4,300,354,1200),"
1976,15-10-2023,21:10:00,108,Female,48,Beauty,2,300,360,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1976','45214', 0.881944444444444,108,'Female',48,'Beauty',2,300,360,600),"
149,14-10-2023,17:52:00,73,Male,22,Clothing,3,25,27,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('149','45213', 0.744444444444444,73,'Male',22,'Clothing',3,25,27,75),"
227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('227','45245', 0.804861111111111,87,'Male',36,'Electronics',2,50,50.5,100),"
393,19-10-2022,18:52:00,85,Female,22,Beauty,2,500,595,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('393','44853', 0.786111111111111,85,'Female',22,'Beauty',2,500,595,1000),"
401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('401','45263', 0.79375,51,'Female',62,'Clothing',1,300,372,300),"
546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('546','44925', 0.938888888888889,57,'Female',36,'Electronics',4,50,53.5,200),"
872,10-12-2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('872','45270', 0.929166666666667,113,'Female',63,'Beauty',3,25,24.75,75),"
914,07-09-2022,22:25:00,83,Female,59,Electronics,1,500,510,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('914','44811', 0.934027777777778,83,'Female',59,'Electronics',1,500,510,500),"
1149,14-09-2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1149','45183', 0.807638888888889,98,'Male',22,'Clothing',3,25,29.75,75),"
1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1227','45200', 0.839583333333333,103,'Male',36,'Electronics',2,50,47.5,100),"
1393,08-10-2022,17:24:00,56,Female,22,Beauty,2,500,580,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1393','44842', 0.725,56,'Female',22,'Beauty',2,500,580,1000),"
1401,01-10-2022,21:20:00,85,Female,62,Clothing,1,300,294,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1401','44835', 0.888888888888889,85,'Female',62,'Clothing',1,300,294,300),"
1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1546','44913', 0.795833333333333,93,'Female',36,'Electronics',4,50,48,200),"
1872,22-11-2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1872','44887', 0.709722222222222,57,'Female',63,'Beauty',3,25,26.25,75),"
1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1914','45235', 0.742361111111111,70,'Female',59,'Electronics',1,500,510,500),"
310,10-11-2022,21:34:00,76,Female,28,Beauty,1,25,31,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('310','44875', 0.898611111111111,76,'Female',28,'Beauty',1,25,31,25),"
844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('844','45208', 0.745833333333333,95,'Male',35,'Clothing',3,50,62,150),"
852,01-10-2022,19:35:00,82,Female,41,Clothing,1,300,375,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('852','44835', 0.815972222222222,82,'Female',41,'Clothing',1,300,375,300),"
1310,29-10-2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1310','44863', 0.896527777777778,74,'Female',28,'Beauty',1,25,24.75,25),"
1844,25-10-2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1844','44859', 0.854166666666667,70,'Male',35,'Clothing',3,50,50.5,150),"
1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1852','45210', 0.75625,109,'Female',41,'Clothing',1,300,333,300),"
97,26-11-2022,18:17:00,112,Female,51,Beauty,2,500,555,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('97','44891', 0.761805555555556,112,'Female',51,'Beauty',2,500,555,1000),"
619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('619','45208', 0.756944444444444,56,'Male',47,'Electronics',4,25,26.25,100),"
948,10-12-2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('948','45270', 0.920833333333333,52,'Female',23,'Electronics',3,25,28.75,75),"
1097,26-12-2022,20:53:00,86,Female,51,Beauty,2,500,485,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1097','44921', 0.870138888888889,86,'Female',51,'Beauty',2,500,485,1000),"
